id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
31488101,"Bright, airy twin bedded room with country views",78224437,Clive,,Naxxar,35.91686,14.43802,Private room,20,3,2,0,2019-02-22,5,31
1643156,Bedroom €15pp with lovely sea views,8722236,Archibald,,Naxxar,35.93634,14.45315,Private room,30,3,72,0,2019-10-30,1,337
1230651,"Countryside Farmhouse Mgarr, Malta",6711794,Gloria,,Mgarr,35.92083,14.37774,Entire home/apt,200,1,85,1,2020-08-01,10,353
14178558,Twin Bedroom in Mgarr village,28792313,Stephanie Ghio,,Mgarr,35.92065,14.36611,Private room,14,3,72,3,2020-10-16,5,337
31015456,Modern Apartment which is located in Mgarr (Malta),227686964,Annalise,,Mgarr,35.91919,14.37949,Private room,25,3,1,0,2019-06-09,2,122
44334236,2 Private Room in L-Imgarr Village,125942991,Rita,,Mgarr,35.91842,14.36996,Private room,20,1,4,4,2020-09-18,4,181
11904659,Secco's SeaView Accommodation,1683514,Mattia,,Mgarr,35.93421,14.36838,Private room,30,1,114,1,2020-02-16,5,1
11905682,Secco's SeaView Accommodation,1683514,Mattia,,Mgarr,35.935,14.36808,Private room,35,1,46,1,2020-02-19,5,364
12101092,Large & modern apartment near beaches,93819512,Leanne,,Mgarr,35.91933,14.36398,Entire home/apt,32,1,110,14,2021-01-01,4,195
10068857,A taste of Malta,51665043,Sarah,,Mgarr,35.91986,14.36664,Private room,50,2,36,0,2019-10-16,1,364
37267201,SeaBreeze,280561869,Rose Marie,,Mgarr,35.92161,14.36508,Private room,65,1,2,0,2019-11-24,1,59
30436327,Modern Apartment near Beaches,227686964,Annalise,,Mgarr,35.91954,14.37859,Private room,40,4,9,2,2020-08-20,2,122
40080765,{Modern Home} Shared room Breakfast & cooked meal,309176591,Jane,,Naxxar,35.93785,14.45261,Shared room,17,1,0,0,,4,269
34320752,Boutique Guesthouse with a twist,259109192,Malcolm,,Naxxar,35.91452,14.4417,Hotel room,110,3,1,0,2019-06-22,1,365
22975866,3 bed & Breakfast & home cooked dinner included,170319957,Helen,,Naxxar,35.90906,14.44027,Private room,35,2,0,0,,4,365
29785588,"Cozy apartment with amazing view, one of a kind",31255394,Rach,,Mgarr,35.92394,14.36785,Entire home/apt,30,1,1,0,2019-10-29,1,90
31012036,Double Bedroom in Contemporary Duplex,9407237,Veronica,,Naxxar,35.93726,14.45453,Private room,39,1,4,0,2019-11-01,1,28
17613212,Double bedroom private bathroom,818182,Reine,,Mgarr,35.92275,14.36631,Private room,25,1,35,3,2020-10-11,1,364
11870131,Secco's SeaView Suite,1683514,Mattia,,Mgarr,35.93527,14.36773,Private room,40,2,37,8,2020-09-08,5,364
41391044,Pjazza Suites: Deluxe Suite,856336,Birgit,,Siggiewi,35.85368,14.43698,Private room,100,2,1,0,2020-01-29,3,179
44242359,Room with en-suite and balcony,251143391,Nadia,,Naxxar,35.91458,14.43846,Private room,60,2,0,0,,2,180
41418962,Pjazza Suites: Junior Suite with Bath,856336,Birgit,,Siggiewi,35.85337,14.43884,Private room,100,2,0,0,,3,177
27670586,Friendly apartment,208839060,Anabel,,Siggiewi,35.85617,14.43173,Private room,50,1,1,0,2019-08-17,1,365
32903673,Tana Private Room,19837026,Stefan,,Naxxar,35.90925,14.43979,Private room,40,2,18,2,2020-03-17,1,90
22460205,"Spacious 3-bedroom Apartment, Mgarr",128804568,Christopher,,Mgarr,35.9198,14.36765,Entire home/apt,35,3,10,0,2019-06-10,1,0
32440241,Private room with bathroom in historical village.,26511346,Daniel,,Siggiewi,35.85489,14.43538,Private room,60,3,1,0,2019-08-19,1,180
44011858,Central Apartment in Mgarr with roof,218075931,Lorraine,,Mgarr,35.92,14.36955,Entire home/apt,30,1,1,1,2020-08-26,1,312
30697446,Large Fully Air-conditioned Apartment in Mgarr,28524621,Malcolm,,Mgarr,35.92327,14.36603,Entire home/apt,35,1,59,17,2021-01-01,2,343
47960941,Apartment with amazing country views.,386593998,Sacha,,Mgarr,35.9189,14.36275,Entire home/apt,32,1,0,0,,1,363
17275067,Ta Skorba Countryside Princess Suite Malta,6711794,Gloria,,Mgarr,35.91937,14.38559,Private room,80,2,0,0,,10,358
44332696,L-Imġarr  with a View,125942991,Rita,,Mgarr,35.92002,14.37054,Private room,22,1,2,2,2020-08-31,4,180
5449467,Charming townhouse,13922977,Paul,,Naxxar,35.91525,14.44071,Entire home/apt,150,3,3,0,2018-08-28,1,365
44473587,⚜️The GRAND VILLA⚜️ Dream house with massive pool !,222527557,360 Estates,,Naxxar,35.9203,14.43942,Entire home/apt,2000,2,0,0,,109,364
44362410,3 bedroom house of Character in Gharghur,6158728,Ian,,Naxxar,35.91568,14.44829,Entire home/apt,105,5,0,0,,27,364
21557928,Ir-Razzett,138085633,Danika,,Siggiewi,35.84816,14.43487,Entire home/apt,350,5,5,0,2019-08-09,2,365
18670884,SUERTE,77968006,Roberta,,Naxxar,35.92946,14.43083,Entire home/apt,85,3,0,0,,1,364
10936793,Bright and Sunny with views 2-bedroom Penthouse,1774894,Short Lets Malta,,Naxxar,35.91861,14.44006,Entire home/apt,83,7,5,1,2020-10-07,126,292
42481089,Sunset place - Mgarr Malta small house,338249242,Sabrina,,Mgarr,35.91912,14.36546,Entire home/apt,38,3,10,10,2020-11-09,1,221
40614105,2 bedroom Penthouse,41932326,Jason,,Mgarr,35.93638,14.37451,Entire home/apt,60,3,0,0,,2,1
18712575,3 Bed Apartment in quiet Mgarr Village,74141891,Mary,,Mgarr,35.92066,14.36378,Entire home/apt,70,3,41,4,2020-08-15,2,180
42036649,Ta Skorba Countryside The Lounge Suite Malta,6711794,Gloria,,Mgarr,35.91904,14.38525,Private room,200,2,0,0,,10,363
45135328,habitación #2 privada baño compartido,308765077,German,,Mgarr,35.91961,14.36279,Private room,35,1,0,0,,8,230
22725810,Room with terrace & country views,167713675,Theresa,,Siggiewi,35.86056,14.44421,Private room,27,1,19,0,2019-10-26,1,216
47756457,Countryside views Apartment in Mgarr,32029662,Maree,,Mgarr,35.92028,14.36114,Entire home/apt,37,1,0,0,,1,364
6141804,"mgarr l/o golden / riviera,gnejna bay WiFi  flt6",1803880,Ian,,Mgarr,35.92156,14.36652,Entire home/apt,145,5,12,0,2019-11-08,7,229
9015423,Mgarr 5 pers n/r golden snds bay WiFi (8),1803880,Ian,,Mgarr,35.92167,14.36633,Entire home/apt,135,5,1,0,2016-10-08,7,230
35964451,Quaint Traditional converted Farmhouse with pool.,20999104,Chiara,,Siggiewi,35.85276,14.44024,Entire home/apt,263,3,12,2,2020-09-18,1,265
13617800,Lovely apartment 5min away from beach& St Julians!,675153,Maria,,Naxxar,35.93726,14.45328,Entire home/apt,35,2,29,0,2019-11-04,3,257
27863529,Chamonix,202440544,Frank,,Siggiewi,35.86113,14.44154,Private room,25,1,16,1,2020-02-15,1,365
23875703,Centrally located  studio with free use of pool,179380129,Janet,,Naxxar,35.92386,14.43922,Entire home/apt,50,3,54,3,2020-10-15,1,276
32480782,3 bedroom apartment in the heart of Malta,78224437,Clive,,Naxxar,35.9156,14.4388,Entire home/apt,20,3,0,0,,5,31
30308129,"Farmhouse in Mgarr, Malta",227620615,France,,Mgarr,35.91185,14.3966,Entire home/apt,290,5,1,1,2020-08-08,1,262
28133199,Mgarr-zebbiegh. modern with views.close to beach!,211124106,Samuel,,Mgarr,35.9202,14.38018,Entire home/apt,180,3,13,1,2020-08-20,2,363
14135921,Double Bedroom in Mgarr,28792313,Stephanie Ghio,,Mgarr,35.92062,14.36585,Private room,14,3,94,11,2021-01-02,5,297
20561982,Secco's SeaView Camping,1683514,Mattia,,Mgarr,35.93378,14.37036,Private room,25,2,103,3,2020-09-19,5,306
42056296,Flat  near  the  sea,79401940,Carol,,Mgarr,35.9384,14.37431,Private room,20,1,0,0,,2,363
23958805,"Ta Skorba Countryside Barn, Malta",6711794,Gloria,,Mgarr,35.91867,14.38379,Private room,70,1,3,0,2018-08-29,10,344
25097447,Ta Skorba Countryside Junior Suite Malta,6711794,Gloria,,Mgarr,35.91893,14.38542,Private room,80,3,0,0,,10,358
5499596,Fully Air-conditioned Apartment in tranquil Mgarr,125942991,Rita,,Mgarr,35.91893,14.38287,Entire home/apt,20,1,161,7,2021-01-01,4,356
2906813,Mgarr 4 pers wifi  l/o Golden snd,1803880,Ian,,Mgarr,35.92101,14.36722,Entire home/apt,135,5,23,1,2020-07-22,7,0
3465998,Mgarr 4 pers l/o golden sands no:2,1803880,Ian,,Mgarr,35.92398,14.3661,Entire home/apt,130,4,15,0,2019-09-18,7,0
47507440,Quiet and cozy maisonette,276513758,Hristina,,Siggiewi,35.85708,14.43598,Private room,28,3,0,0,,1,83
36504578,17 holiday home in Mgarr Centre,220739595,Yasmin & Semira,,Mgarr,35.91884,14.36534,Entire home/apt,96,2,4,1,2020-08-14,1,0
24410338,Ground floor maisonette,43884892,Norbert,,Naxxar,35.92003,14.43786,Entire home/apt,40,3,29,1,2020-11-30,1,179
33343945,Unique rural villa on 5 acres with private pool,51823060,Josette,,Siggiewi,35.83957,14.41816,Private room,60,3,10,0,2019-11-17,3,179
31852099,New Luxury Furnished Apartment in Naxxar,54753177,Laura,,Naxxar,35.91352,14.44345,Entire home/apt,120,4,2,0,2019-08-04,1,365
40782793,A Townhouse in the heart of Siggiewi,295999519,Francesca,,Siggiewi,35.85667,14.44069,Entire home/apt,80,3,0,0,,1,178
34365511,Unique ground floor house with yard,226949548,Rebecca,,Naxxar,35.91612,14.44842,Entire home/apt,120,3,1,0,2019-05-11,1,365
39540174,Breakfast with shared room in townhouse,230468656,Mary,,Naxxar,35.91677,14.44483,Shared room,13,2,1,1,2020-07-21,6,365
39539981,B&B Share with a roommate great socializing space.,230468656,Mary,,Naxxar,35.9168,14.44616,Shared room,13,2,0,0,,6,365
37412093,Single room silent area Swieqi,37532022,Maryanko,,Mgarr,35.93856,14.37634,Private room,16,9,0,0,,2,0
22989517,Double Bedroom with private bathroom,93819512,Leanne,,Mgarr,35.91934,14.36398,Private room,18,1,0,0,,4,0
22990815,Private Twin Bedroom,93819512,Leanne,,Mgarr,35.91932,14.36396,Private room,15,1,2,0,2018-06-21,4,0
34385200,2+1 modern apartment private bathroom free wifi,1803880,Ian,,Mgarr,35.92155,14.36693,Entire home/apt,100,5,5,0,2020-01-19,7,0
34365771,Ta Pawlina Farmhouse,220327253,Edwin,,Birzebbugia,35.8209,14.51247,Entire home/apt,120,1,0,0,,1,364
39199128,Spacious 3-bed ★ Pool table ★ Relax & BBQ outdoors,300792355,Jean Paul,,Mgarr,35.91995,14.38041,Entire home/apt,68,4,22,19,2021-01-01,1,0
31137786,Room in Charming House of Character,52841596,Nathalie,,Naxxar,35.93099,14.4304,Private room,55,2,0,0,,1,178
28668891,affittasi,216307771,Alison,,Birzebbugia,35.82628,14.52362,Private room,30,1,0,0,,1,0
5907987,Lovely cozy single bedroom,30682970,Ruth,,Naxxar,35.91828,14.44249,Private room,30,7,7,0,2018-09-06,2,365
43015685,Farmhouse close to the sea and in the nature.,342430495,Saviour,,Naxxar,35.93677,14.43568,Private room,100,3,0,0,,5,180
18485275,Modern and Comfortable Apartment in Birzebbuga,128056881,Alfred,,Birzebbugia,35.82354,14.52461,Entire home/apt,57,4,58,5,2021-01-16,1,348
44205879,"Villa Viola: Unique, Nature, sea views, large Pool",88949190,Violeta,,Naxxar,35.93363,14.45348,Private room,180,1,1,1,2020-09-29,1,323
20266127,Beautiful Holiday Home Close to Beaches,144333519,Grace,,Mgarr,35.91986,14.36837,Entire home/apt,60,1,16,0,2018-12-02,1,0
25043016,Seaside Duplex Apartment,138152624,Tania,,Birzebbugia,35.83048,14.52945,Entire home/apt,46,2,17,0,2019-11-04,1,0
22739192,Charming House of Character,167885908,Carl,,Naxxar,35.91211,14.44365,Entire home/apt,50,2,77,6,2020-09-23,1,0
39549606,Home cooked dinner & Breakfast included.,170319957,Helen,,Naxxar,35.90701,14.43993,Shared room,20,2,0,0,,4,365
17696901,Coast Ridge Mansion (Suite 3),119767263,George,,Naxxar,35.93407,14.43844,Private room,110,1,17,0,2019-08-01,9,364
17697631,Coast Ridge Mansion (Room 8),119767263,George,,Naxxar,35.93561,14.43863,Private room,75,1,23,0,2019-08-29,9,364
17696699,Coast Ridge Mansion (Suite 2),119767263,George,,Naxxar,35.93508,14.44008,Private room,80,1,15,0,2019-08-05,9,364
17616928,Coast Ridge Mansion (Room 4),119767263,George,,Naxxar,35.93605,14.4399,Private room,120,1,19,0,2019-08-10,9,364
17697447,Coast Ridge Mansion (Room 7),119767263,George,,Naxxar,35.93523,14.43846,Private room,80,1,15,0,2019-08-29,9,364
17696441,Coast Ridge Mansion (Room 1),119767263,George,,Naxxar,35.93522,14.43894,Private room,90,1,24,0,2019-09-29,9,364
17697801,Coast Ridge Mansion (Room 9),119767263,George,,Naxxar,35.93548,14.44049,Private room,90,1,13,0,2018-08-13,9,365
17697152,Coast Ridge Mansion (Room 6),119767263,George,,Naxxar,35.93564,14.43866,Private room,69,1,22,0,2019-09-14,9,364
34048147,Panaromic view room,28411861,Rose,,Birzebbugia,35.82366,14.52827,Private room,60,3,0,0,,7,0
14181977,"Beautiful penthouse with pool,2 rms x 2 beds each",85914431,Lorraine,,Naxxar,35.92701,14.43476,Private room,40,2,4,0,2018-08-02,1,362
39532754,Breakfast available with our 2 bedroom,230468656,Mary,,Naxxar,35.91504,14.44441,Private room,25,2,0,0,,6,365
27335615,Cosy Townhouse 2 minutes from beach,28504653,Leo,,Birzebbugia,35.82999,14.52834,Entire home/apt,35,4,51,12,2021-01-03,6,117
42608330,"Apartment 2 of a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82317,14.52754,Entire home/apt,55,4,1,1,2020-11-19,3,365
22501031,Bahar ic-Caghaq,70519387,Simmy,,Naxxar,35.93751,14.45543,Private room,20,1,0,0,,1,184
30807194,Complimentary Breakfast / host family townhouse,230468656,Mary,,Naxxar,35.91672,14.44625,Private room,23,3,0,0,,6,365
43685209,Lovely accomodation in quite area,223865850,Ivanka,,Naxxar,35.93793,14.45552,Private room,22,1,8,8,2020-09-19,1,3
42621367,"Penthouse in a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82209,14.52677,Entire home/apt,55,4,0,0,,3,365
42279945,Pretty bay luxury 3 bedroom apartment,46481748,James,,Birzebbugia,35.8133,14.52542,Entire home/apt,75,5,0,0,,3,365
37808495,Luxury at your disposal,73875939,Michele,,Naxxar,35.93815,14.4524,Private room,300,1,0,0,,1,0
47709240,Twin /Double at The Village Boutique & Spa,383431783,Cheryl,,Naxxar,35.91192,14.44591,Private room,96,1,0,0,,2,312
33329056,Spacious and comfortable  air conditioned bedroom,78224437,Clive,,Naxxar,35.91509,14.43803,Private room,30,2,1,0,2019-05-27,5,31
31479650,Cosy double bedroom with country views,78224437,Clive,,Naxxar,35.917,14.43784,Private room,20,3,1,0,2019-03-29,5,62
40077941,Sea Side 2 Bedroom-Breakfast,309176591,Jane,,Naxxar,35.93893,14.4521,Private room,43,1,1,1,2020-08-14,4,270
39540838,Shared room with Breakfast in townhouse.,230468656,Mary,,Naxxar,35.91567,14.44665,Shared room,13,2,0,0,,6,365
40080636,Modern Home> Shared room Breakfast & cooked meal,309176591,Jane,,Naxxar,35.93894,14.45058,Shared room,17,1,0,0,,4,269
42618502,"Apartment 3 of a Block of 4 near Pretty Bay, Malta",337727511,Josef,,Birzebbugia,35.82223,14.52757,Entire home/apt,55,4,0,0,,3,365
24538616,Cosy apartment in the village centre,41525101,Paul,,Birzebbugia,35.82774,14.52628,Entire home/apt,55,2,61,5,2020-09-02,1,1
19303356,Home,133266722,Brenda,,Naxxar,35.91143,14.43745,Private room,18,1,3,0,2018-06-15,1,0
26457802,Arcadia . Holiday home,134677721,Connie,,Birzebbugia,35.83391,14.53179,Entire home/apt,60,3,3,0,2019-10-06,2,1
13946376,3 bdr Elegant Apartment With Seaview,1457233,Carolina,,Naxxar,35.93798,14.45487,Entire home/apt,75,5,6,1,2020-08-30,1,364
39541300,"Breakfast, Share a room in central area Townhouse",230468656,Mary,,Naxxar,35.91556,14.4462,Shared room,13,2,0,0,,6,365
36255454,Private room with communal swimming pool/bbq area,228543404,Lawrenc Mario,,Naxxar,35.93779,14.45519,Private room,35,3,6,0,2019-09-29,4,90
25932289,Birzebbuga,194917922,Kylie,,Birzebbugia,35.82458,14.52811,Entire home/apt,45,3,23,0,2019-09-30,2,90
26370799,"Private, air-conditioned room with own shower",198319458,Ruth,,Naxxar,35.92128,14.44292,Private room,15,1,26,4,2020-08-26,1,12
21635597,"NOT TO MISS,a room in a countryside /sea view area",44346860,Priscilla,,Naxxar,35.93627,14.4549,Private room,29,1,12,0,2018-08-27,1,89
26433948,garden studio,198774301,Christopher,,Naxxar,35.92533,14.44373,Private room,27,3,17,0,2019-08-23,2,0
23354190,"Apartment C, Birzebbugia. Close to the beach.",174015621,Ismail,,Birzebbugia,35.82526,14.52833,Entire home/apt,47,3,10,0,2019-11-02,4,0
19454818,Beautiful New Apartment With Lovely Country Views,136426801,Claire,,Naxxar,35.93903,14.43332,Entire home/apt,30,2,13,4,2020-03-19,1,0
43352236,Your Home in Malta,9655759,Ray,,Naxxar,35.94692,14.42436,Entire home/apt,68,3,0,0,,11,31
35022115,Four Winds Holiday Farmhouse,263837723,Joanne,,Birzebbugia,35.82016,14.51099,Entire home/apt,285,3,12,4,2020-10-17,1,250
40439592,"132, St Pauls Street",311995893,Andrew,,Naxxar,35.91934,14.44681,Entire home/apt,40,2,1,0,2020-01-04,1,0
8004112,Spacious Room with Balcony for rent,8182833,Stephanie,,Naxxar,35.91155,14.44228,Private room,20,90,0,0,,1,363
32872853,King Size Bedroom w/ EnSuite in a Modern Apartment,47140064,Ruby,,Naxxar,35.9128,14.44694,Private room,25,3,30,7,2020-12-21,1,327
38078728,Private bedroom in Penthouse,263490444,Kirsten,,Naxxar,35.91988,14.4427,Private room,30,3,0,0,,1,88
26731920,"Lolita room with ensuite bathroom,balcony,seaview.",198774301,Christopher,,Naxxar,35.92537,14.44363,Private room,35,3,1,0,2018-07-31,2,0
17243352,❤ Chill Double bedroom South of Malta + Wifi,25628913,Ann,,Birzebbugia,35.83333,14.53329,Private room,20,2,108,13,2021-01-16,2,305
27220791,Apartment in Bahar ic caghaq,79442204,Dre,,Naxxar,35.93718,14.45408,Entire home/apt,55,3,10,0,2019-10-06,1,0
13247390,Cosy Home by the Sea,70780841,Jenny,,Birzebbugia,35.82777,14.52961,Private room,45,3,3,1,2020-08-22,1,365
35331110,Unique 1 Bedroom Penthouse @ Hilltop Gardens,170295343,Warren,,Naxxar,35.91277,14.44657,Entire home/apt,85,90,0,0,,1,0
33339245,A double bedroom with en-suite and balcony,251143391,Nadia,,Naxxar,35.91417,14.44559,Private room,60,2,0,0,,2,270
19866903,Qawra single Room,9655759,Ray,,Naxxar,35.94722,14.4258,Private room,19,1,16,0,2019-09-25,11,92
4413769,The Center budget Room,9655759,Ray,,Naxxar,35.9467,14.4245,Shared room,12,1,9,0,2017-07-30,11,365
10477304,Maritime suite,54000900,Alexander,,Birzebbugia,35.82614,14.52802,Private room,60,2,17,0,2019-09-22,4,179
46020498,"Shared Rooms Seaside Clean , Comfortable , safe ..",187796335,Mert,,Naxxar,35.93895,14.45617,Private room,20,1,0,0,,1,84
37378842,"Modern, cozy studio flatlet",71111854,Romi,,Naxxar,35.91639,14.4355,Private room,50,2,1,0,2019-10-09,1,362
31454481,Bedroom with Ensuite in the Heart of Naxxar!,78224437,Clive,,Naxxar,35.91656,14.43876,Private room,20,3,2,0,2019-04-07,5,62
47709635,Double Contry View room The Village Boutique & Spa,383431783,Cheryl,,Naxxar,35.91495,14.44451,Private room,104,1,0,0,,2,312
27401129,Centrally located stylish apartment,206500719,Sarah,,Naxxar,35.91185,14.44623,Entire home/apt,65,1,2,2,2020-08-17,1,0
39070325,Sea view room 10 min from airport,28411861,Rose,,Birzebbugia,35.82392,14.52785,Private room,50,2,0,0,,7,365
14316119,Venetian Room - A spacious bedroom with bathroom,54000900,Alexander,,Birzebbugia,35.8246,14.5274,Private room,50,2,19,0,2019-08-18,4,363
7032260,Merzuq house - Comfortable bedroom ensuit bathroom,36867345,Carmen,,Birzebbugia,35.8346,14.53409,Private room,35,1,2,0,2019-08-24,1,310
30344913,Beautiful Townhouse in the Heart of Naxxar,227842713,Steffi,,Naxxar,35.91606,14.44531,Entire home/apt,65,4,37,4,2020-08-23,1,0
35035170,"The Overhills Suite, your home away from home",263912329,Roberta,,Naxxar,35.92036,14.43924,Entire home/apt,28,3,29,4,2020-10-11,1,338
2797249,Bungalow with Pool and Open Sea Views - Madliena,20033889,Andrew And Luisa,,Naxxar,35.93288,14.45887,Entire home/apt,210,3,50,5,2020-10-19,2,277
47165690,Penthouse Fully Equipped,103409468,Stephen,,Naxxar,35.91811,14.44697,Entire home/apt,60,30,0,0,,1,365
18254093,Beautiful view with modern interior,31599786,Diandra,,Naxxar,35.9371,14.4535,Private room,60,1,10,0,2017-10-02,1,269
4971572,❤ Double Room South of Malta + WIFI,25628913,Ann,,Birzebbugia,35.83393,14.53404,Private room,25,2,284,9,2020-11-08,2,332
12246106,Chinoiserie Suite - spacious bedroom with bathroom,54000900,Alexander,,Birzebbugia,35.82436,14.52646,Private room,50,2,88,0,2019-09-26,4,363
19502946,"Puttini Room - A double, a single bed & a bathroom",54000900,Alexander,,Birzebbugia,35.82444,14.52804,Private room,50,2,43,0,2019-10-01,4,365
40322932,The Boat House ^Deluxe Room by the sea ^,291732744,Kim,,Birzebbugia,35.83268,14.53464,Private room,51,3,1,1,2020-02-09,3,356
41617731,Rooms rental in Malta - Naxxar,328146899,Josienne,,Naxxar,35.93285,14.43241,Private room,66,1,0,0,,1,180
40080386,Modern Home Shared room- Breakfast & cooked meals,309176591,Jane,,Naxxar,35.93751,14.45263,Shared room,17,1,0,0,,4,0
17617957,Coast Ridge Mansion (Room 5),119767263,George,,Naxxar,35.93452,14.44026,Private room,65,1,32,0,2019-09-30,9,364
1258543,Lovely En Suite Double Room w Pool,6854078,Suz,,Naxxar,35.91898,14.44409,Private room,169,3,0,0,,1,0
30439543,Maisonette with communal swimming pool,228543404,Lawrenc Mario,,Naxxar,35.93826,14.45468,Entire home/apt,30,2,17,0,2019-11-01,4,0
40222820,The Boat House * By the SEA* Private Room sea view,291732744,Kim,,Birzebbugia,35.83315,14.53326,Private room,51,1,14,8,2020-10-05,3,267
